url,title,hashtags,views,likes,fft_max_freq,fft_max_amp
https://www.tiktok.com/@analaura.dance/video/7485919645308914999,Passinho #danca #coreografia ,#danca #coreografia,2200000,15700,74.8,256677833.62879643
https://www.tiktok.com/@rhythmattack_holybeat/video/7558438695825624342,new dc 😂 #dc #dance #dancechallenge #dancetrend #tiktokdance ,#dc #dance #dancechallenge #dancetrend #tiktokdance,1800000,39200,36.0,250701355.39351416
https://www.tiktok.com/@_itsjustjadaa/video/7515151117555223850,dc: @itzznyece🌟🖤 #fypシ゚viral #foryouu #dance #virall #trend ,#fypシ #foryouu #dance #virall #trend,19100000,1900000,66.0,155871786.35242125
https://www.tiktok.com/@sadetafeamalii/video/7567267578586893575,the difference in the camerawork 😭 #aura #dance ,#aura #dance,133100,2826,32.800000000000004,73678383.77477475
https://www.tiktok.com/@shaniaandmads/video/7568420347121257735,@SCUFFERS >>>> #fyp #dancetrend #viral #dancesfor2people #friends ,#fyp #dancetrend #viral #dancesfor2people #friends,749800,11100,47.0,241100453.29872546
https://www.tiktok.com/@2baddies.grr/video/7484520436299074862,Get low 😎 #fyp #viral #dance ,#fyp #viral #dance,1400000,26100,37.4,67735133.8438294
https://www.tiktok.com/@ellielimilan0/video/7564758159206763796,hittin this lil dance  24/7 😁 @patricia.paredess  #fyp #dance #emote ,#fyp #dance #emote,2600000,77900,37.2,58986285.96482341
https://www.tiktok.com/@katseyeworld/video/7502091292470480170,“Gnarly” Dance Practice video out now 🖤 #KATSEYE_Gnarly #Gnarly ,#KATSEYE_Gnarly #Gnarly,29100000,1500000,39.400000000000006,176941137.2224778
https://www.tiktok.com/@haleigh.booth/video/7571304754773609759,I learned this dance in 5 minutes! 🤣 #dancetrend #dance #fun ,#dancetrend #dance #fun,135700,4070,32.4,22937578.801422596
https://www.tiktok.com/@m1ss.energyy/video/7485375320497966358,Tik Tok dance mashup 23/24/25 ✅❌ #trends #tiktokmashup #tiktokdancema...,#trends #tiktokmashup #tiktokdancemashup #dancer #fypagee #dancemashup,5600000,121600,264.6,44678334.8234039
https://www.tiktok.com/@el1epretty/video/7569308040013401352,#trend #dc #dance #vibe ,#trend #dc #dance #vibe,1700000,65700,220.60000000000002,21087624.907397393
https://www.tiktok.com/@vibevibes739/video/7572264684376689942,Ya bala 📍#explore #viraltiktok #dancechallenge #vibevibes #amapiano ,#explore #viraltiktok #dancechallenge #vibevibes #amapiano,209800,10500,41.400000000000006,80065172.20285219
https://www.tiktok.com/@vlea20/video/7571038488145988886,@Malionz #fyy #friends #trend #dance #fyp ,#fyy #friends #trend #dance #fyp,2900000,334300,55.0,46810176.30255441
https://www.tiktok.com/@aeedais/video/7535110663392218390,в конце чет свое придумала #dancechallege #trendingdance #goviral #da...,#dancechallege #trendingdance #goviral #dancer,2200000,23000,55.0,75462820.6906565
https://www.tiktok.com/@ssuckmydingaling/video/7564731530157886741,slow downnn || dc: @elijah #fyp #dance #viral #xybca ,#fyp #dance #viral #xybca,491700,23800,59.2,22872468.72387557
