url,title,hashtags,views,likes,fft_max_freq,fft_max_amp
https://www.tiktok.com/@kayleighbursch/video/7424133045105708334,this was very chaotic 😅😅 #grwm #grwmforschool #heatlesscurlsgirl #hea...,#grwm #grwmforschool #heatlesscurlsgirl #heatlesscurls #overnightcurls #thinhair #fyp #crying #help,40200000,4800000,235.60000000000002,26375264.7689817
https://www.tiktok.com/@hair.care_daily/video/7332756486231297312,first grwm  hopes u like! #fyp #grwm ,#fyp #grwm,15400000,835900,64.60000000000001,197968050.29747865
https://www.tiktok.com/@filmedby.anna/video/7506611643011435806,grwm 🌟 #grwm #aesthetic #vlog #makeup #aestheticgrwm #explore #fyp #m...,#grwm #aesthetic #vlog #makeup #aestheticgrwm #explore #fyp #morninggrwm #preppy #preppyvlog,202900,16300,118.60000000000001,42873806.847215146
https://www.tiktok.com/@art.journal.comic/video/7491745833012972822,POV: Your bestie doing your makeup on the bumpy school bus be like: ....,#makeup #beauty #grwm #makeuptutorials #funny #memes #viral #trends #makeuptrends #school #nostalgia #y2k #animatedstories #funnycartoons #humor #girlhood #asmr #pov #makeupideas #foundation #throwback #cartoon #fyp #fyppp #fypviralシ,32600000,1300000,20.8,152863764.0649255
https://www.tiktok.com/@hudabeauty/video/7562932229127621901,The cutest @official_kassie__ @shabandkassie gets Halloween-ready wit...,#minimakeup #halloweenmakeup #miniproducts #grwm #makeuproutine,1200000,47600,48.800000000000004,110669246.30061884
https://www.tiktok.com/@theebooblessbabe/video/7431993294156107054,GRWM to go to a dance party with TPain and Akon 💁🏻‍♀️ #OOTD #Fashion ...,#OOTD #Fashion #makeup #makeupoftheday #Style #FashionTips #FashionInspiration #outfitinspiration #flattiefashion #grwm #doublemastectomy #aestheticflatclosure #bodypositivity #womenempowerment,210700,1329,295.0,18452210.270643674
https://www.tiktok.com/@tyangte/video/7427967597829721377,Entrenar comodo >>>> #fyp #fy #foryou #foryoupage #parati #viral #tre...,#fyp #fy #foryou #foryoupage #parati #viral #trend #asian #kpop #bts #humor #comedia,1700000,44800,62.2,40583166.359133676
https://www.tiktok.com/@calidoniomia/video/7545932317156527390,quick routine have a great day  🩷  @DOLCE GLOW @rhode skin @Haus Labs...,#makeuproutine #makeupinspo #grwm #abcxyz #momsoftiktok,167300,11100,277.6,95283709.65529767
https://www.tiktok.com/@fasshionfreeak/video/7511505096014843167,Sorry sick yesterday 😷 @laneige_us @Garage Clothing @Rare Beauty @L’O...,#grwm #makeup #viral #fyp #foryou #creatorsearchinsights #asmr,352000,59100,88.4,119691828.14421204
https://www.tiktok.com/@yazmin.adalynn/video/7488368442052201774,who else does this? #grwm #getreadywithme #grwmhair #grwmroutine #gir...,#grwm #getreadywithme #grwmhair #grwmroutine #girls #females #curls #curlyhair #hair #longhair #straighthair #relatable #hairroutine #girlhood #teenagegirl,7900000,295900,602.4,3606853.165683156
